Id_old,Id,GP,MIN,PTS,FGM,FGA,FG%,3P Made,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,TARGET_5Yrs
5792,8620,63,15.1,4.4,1.7,3.5,50.2,0.2,0.7,22.6,0.7,0.9,79,0.7,2.3,2.8,0.4,0.3,0.1,0.6,1
12031,8621,53,11.8,3.9,1.4,2.4,56.2,0.3,0.6,-2.8,0.8,1,78.8,1.1,3.3,4.3,0.1,0.2,1.5,0.7,1
2553,8622,89,33,9.9,4,10,41.7,0.4,1.4,16.5,1.7,2.3,78.9,1,3.1,4.2,5,1,0.3,2.5,1
5536,8623,99,42.9,19.6,7.3,16.3,44,0,0.3,-2.4,5.3,7.7,68.6,2.7,7.5,10.3,3.8,1.7,0.7,3.9,1
8200,8624,47,17.7,8.3,2.8,7.5,37.6,1.3,3.8,45.6,1.7,1.9,87.3,0.4,1.7,1.9,2.4,0.6,-0.1,1.4,1
3853,8625,44,25.6,9.5,3.9,9.5,39.9,-0.1,-0.1,23.3,1.7,2.8,61.1,1.3,2,3.2,1.4,1.1,0.2,1.9,1
1532,8626,56,18,8.7,3.7,6.2,59,0.5,1.1,32,1.2,1.6,75.5,1.5,2.5,3.7,0.1,0.2,0.7,0.5,1
3414,8627,46,10,2.9,1.1,2.8,41,0.1,0.6,1.1,0.7,0.9,72.4,0.2,0.5,0.9,1.2,0.4,0.3,0.5,1
8956,8628,61,17.7,8.6,3.2,7.1,44.5,0.5,1.5,31.5,1.8,2.2,83.2,1.3,1.3,2.5,2.1,1,-0.1,2.1,1
9178,8629,67,28.1,10.7,4.1,9.4,43.5,0.3,0.9,20.4,2.5,4.4,52.3,1.7,5.3,6.8,1.5,0.9,0.4,1.8,1
1313,8630,82,21.4,7.7,2.9,6.1,46.8,0.4,0.8,50.1,1.3,1.3,96.5,0.7,1.6,2.5,1,0.8,0.3,0.8,1
10226,8631,35,14,6.2,2.6,5.2,48.8,0.1,0.7,11.3,0.9,1.4,68.9,1.5,2.1,4,0.1,0.1,0.9,0.6,0
7495,8632,76,25.5,10.8,4.2,8.5,50.7,0.2,0.6,21.6,1.9,2.8,61,2.2,5.2,7.4,3.5,1,0.7,1.9,1
5646,8633,34,6.4,2,0.7,1.6,41.2,0.3,0.5,47.6,0.3,0.4,85.6,0.1,0.6,0.6,0.8,0.1,0.1,0.4,1
6210,8634,39,6.4,1.9,0.8,2,43,-0.1,-0.5,10.1,0.2,0.4,58.2,1.1,0.8,1.5,0.1,0.1,0.3,0.2,1
8948,8635,61,16.7,3.9,1.6,3.5,46,-0.1,-0.2,8.3,0.7,1.2,50.3,1.7,2.4,3.8,0.4,0.3,0.3,0.8,1
2429,8636,70,25.5,10.6,4.1,8.4,50,0.8,2.2,24.5,1.4,1.9,71.6,1.6,2.9,4.9,0.5,0.9,0.4,1,1
10846,8637,77,6.9,2.3,0.9,2,43.8,-0.3,-0.8,24.7,0.5,0.6,75.3,0.2,0.4,0.6,0.9,0.3,-0.1,0.5,1
9982,8638,55,8.8,5.1,1.7,3.7,46.9,0,0.3,-0.9,1.3,2,74.3,0.3,0.6,0.9,0.8,0.4,0.1,0.7,1
13189,8639,65,11,3.5,1.4,3.4,40.9,-0.6,-1.2,-0.1,1,1.3,76,0.8,0.8,1.4,1.1,0.3,-1.2,0.8,1
1364,8640,45,10.2,2.5,1,2.6,41,0,-0.1,15.2,0.3,0.3,75.3,0.6,1,1.5,0.9,0.4,0.2,0.6,1
8155,8641,86,19.3,13.2,5,8.5,59.3,0.3,0.6,-10,3.2,4,80.2,1.8,3.5,5.7,0.7,0.4,0.3,1.7,1
175,8642,47,10.1,4.8,1.8,4.2,44.7,0.2,0.7,24.3,1.1,1.4,70.5,0.5,1,1.6,0.7,0.5,0,0.8,1
12058,8643,90,25.8,7.5,3.1,7.4,42.3,0.5,1.2,41.2,0.9,1.6,59.3,1.5,3.7,5.4,1.4,0.5,0.4,1.3,1
1308,8644,69,22.8,8.9,3.4,7.8,43.5,0.5,1.4,10,1.2,1.6,72.2,1.2,3.4,4.7,1.9,0.5,0.2,1.4,1
5757,8645,77,16.2,6.1,2.5,5.1,50.3,-0.3,-0.8,8.8,1.4,2.5,62.9,1.4,2.8,4.2,1.1,0.5,0.5,1.5,1
4491,8646,58,8.5,3.8,1.5,3.7,37.9,0,0.3,31.1,0.8,1.3,67,0.6,1.1,1.7,0.5,0.3,0.1,0.8,1
7122,8647,72,22.5,6.1,2.3,5.8,38.3,0.4,1.3,16.2,1.1,1.3,82.3,0.7,2.1,2.7,3.1,0.4,0.2,1.8,1
12627,8648,33,18.7,5,1.9,4.7,39.5,0.1,0.4,25.6,1,1.5,66.5,1,3,3.7,1.6,0.4,0.3,1.3,1
6707,8649,68,15.4,4.8,1.8,3.5,49.6,0,-0.3,32.7,1.2,1.8,68,1,1.9,3,0.8,0.6,0.3,0.9,1
6938,8650,23,5.9,2,0.8,2.3,35.5,0.2,0.7,10.6,0.1,0.2,60.1,0,0.2,0.3,0.7,0.2,-2.6,0.4,0
12692,8651,47,11.7,3.3,1.4,3.5,40.9,0.1,0.7,27.1,0.4,0.8,53.8,0.8,1,1.7,0.4,0.5,0.4,0.6,1
2602,8652,60,16.8,4.3,1.7,4.7,35.8,0.7,2.2,28.6,0.4,0.6,70.2,0.1,0.5,0.7,3.3,0.6,-0.6,1.4,1
8632,8653,84,32,13.3,4.8,10.7,47.3,0.3,0.9,-2.6,3,4.5,59.7,2.1,3.6,5.8,2.5,0.9,0.2,2.5,1
1795,8654,62,32.3,13.4,5.3,13.3,41,0.5,1.4,32.1,2,2.3,95.1,0.6,1.6,2.1,6.1,1.7,0.2,2.2,1
10217,8655,94,18.7,7.5,2.9,5.6,51.5,-0.1,-0.3,8.2,1.9,2.6,77,1.2,1.5,2.4,1,0.4,0.4,1.2,1
10787,8656,57,22,12.5,4.4,9.4,45.2,1.1,2.9,31.4,2.5,3.1,77.8,0.7,1.9,2.7,1.4,0.4,0.2,1.4,1
10160,8657,67,14.1,5.3,1.9,4.1,45.7,-0.2,-0.4,16.8,2,2.4,77.1,2.8,2.6,5.6,0.7,0.2,0.3,0.7,1
10279,8658,61,21,6.9,2.7,5.4,50.6,-0.4,-0.9,-4.4,1.6,2.4,64.8,2.9,4.5,7.6,0.6,0.8,0.4,1,1
10031,8659,87,37.3,15.5,6.1,12.7,48.1,0.1,0.6,25.9,2.9,3.7,77.6,2.1,4.8,6.7,3.1,1.2,0.3,2.1,1
3017,8660,45,11.3,4.9,1.7,2.8,58.1,0.3,0.8,25.4,1.2,1.4,82.9,0.5,1,1.4,0.6,0.2,-0.2,0.4,0
7398,8661,51,12.4,3.7,1.5,3.6,41.3,0.2,0.7,0.4,0.8,0.9,81.6,0.5,2.1,2.4,1,0.3,0.5,0.7,1
592,8662,68,15.3,5.6,2.2,4.3,49.6,0.4,1.1,3,0.9,1.1,79.8,1,1.8,2.9,1,0.4,0.2,0.8,1
3826,8663,54,11.1,4.4,1.9,4,46.5,0.3,0.8,23.8,0.5,0.9,64.2,1,0.8,1.8,0.4,0.2,0.1,0.8,1
561,8664,77,11.8,4.2,1.7,3.6,49.4,0,0.3,-9.7,1,1.5,66.1,1,1.8,2.8,1.2,0.8,0.3,1.1,0
1410,8665,74,19,5.6,2,5.1,37.9,0.7,2.2,40.6,0.9,1.2,73.3,0.6,1.3,1.8,2.1,1.4,-0.5,1.1,1
8499,8666,53,18.2,6.6,2.4,6.5,36.9,0.7,2.1,27.5,1,1.2,80.5,0.4,0.7,1.1,1.5,0.6,0,1,0
3509,8667,25,10.9,2.9,1.4,2.6,50.5,-0.4,-1,13.4,0.4,0.6,62,0.8,1.4,2.2,0.6,0.5,0.4,0.7,1
11607,8668,71,21.3,12.6,4.7,7.8,58.3,0,-0.1,7.9,3,4,76.9,2.8,3.9,6.5,1.1,0.4,0.3,1.2,1
3564,8669,57,16.5,4.9,1.9,5.3,35.5,-0.3,-0.5,-2.3,1.2,1.8,70.2,0.7,0.6,1.2,4.1,0.7,-0.4,1.6,1
2151,8670,72,16.3,5.3,1.8,4.4,42.1,0.5,1.6,25.8,1.4,1.8,84.2,0.5,1,1.6,1,0.5,-0.4,0.9,1
1806,8671,31,4.1,1.3,0.5,1.3,41,-0.1,-0.6,3.7,0.5,0.7,61.8,0.6,0.4,0.8,0.2,0.1,-0.1,0.4,1
5624,8672,98,38.2,16.6,5.8,12.7,44.2,0.6,2,25.6,4.2,4.7,91.2,1.4,3.3,4.3,4.9,1.7,0.3,2.4,0
6824,8673,84,43.8,21.2,8.1,14.5,59.8,0.6,1.5,22.7,3.5,4.8,75.2,4.9,9.5,14.6,0.8,0.7,18.9,2.4,1
5127,8674,52,13.5,2.2,0.9,2.2,40.3,0,0.2,8.7,0.4,0.8,49.7,0.5,1.3,1.8,3,0.9,0.4,1.2,1
1390,8675,57,12.2,5,1.8,4.4,41.4,0.3,0.8,32.6,0.8,1,73.6,0.7,1.5,2.2,1.2,0.4,0,1,0
12651,8676,65,15.4,8.8,4.1,7.5,57.8,-0.3,-0.6,-0.6,1.2,1.7,65.1,2.6,5,7.9,0.1,0.1,0.8,0.6,0
2081,8677,58,12.1,4.2,1.6,3.6,41.8,0.4,1.1,24,1,1.5,71.4,0.6,0.7,1.4,0.6,0.2,-0.2,0.6,1
11374,8678,53,6.3,1.6,0.7,1.5,45.6,-0.7,-1.6,7.2,0.2,0.3,69.8,0.6,0.7,1.3,0.2,0.2,0.1,0.3,1
8351,8679,84,21.6,10.6,3.8,8.2,44.7,0.2,0.8,18.5,3.1,4,73.1,0.3,0.7,0.9,2.9,1,-0.1,2.4,1
7490,8680,61,28.9,15.8,6.8,14.8,45,0.5,1.7,17.1,2,2.7,71.6,1,3.4,4.4,4.7,0.9,0.4,2.7,1
13141,8681,44,12.1,4.3,1.4,3.2,44.7,0.3,0.9,21.9,1.4,2.3,69.8,0.6,1,1.6,0.6,0.4,0,1,1
5476,8682,79,15.1,4.7,1.8,4.2,43.9,-0.3,-0.7,10.5,1.1,1.4,84.2,0.9,1.2,2.1,1.6,0.7,0,0.7,1
2405,8683,101,31.8,12.9,4.4,9.9,46.1,0.9,2.6,32.9,2.3,2.5,100.4,0.9,1.8,2.7,4.2,1.5,0,1.4,1
6348,8684,62,24.1,10.3,4.3,9.7,44,1,2.8,21.1,0.9,1.1,81.5,0.8,3.2,3.7,2.2,0.6,0.4,1.3,1
4008,8685,55,17.6,9.6,3.4,6.4,52,0.5,1.2,10.1,2.9,4.3,68.7,1.1,2.7,3.8,1.6,0.8,0.2,1.7,0
9122,8686,40,9.6,3.5,1.3,3.2,39.9,0.5,1.4,24,0.7,0.8,75.9,0.4,0.9,1.2,0.9,0.2,0.1,0.7,1
4032,8687,38,9.3,2.5,0.9,2.6,36.2,0.7,1.7,25.1,0.4,0.5,75.4,0.1,0.7,0.8,2,0.6,-1.6,0.6,1
7589,8688,93,42.1,13.2,5.4,13,41,0.9,2.5,20.1,1.4,1.8,74.5,0.3,2.5,2.8,6.2,1.4,0.1,2.8,1
8102,8689,49,17.5,6.2,2.4,6.2,40,0.2,0.9,35.8,1.1,1.3,83.4,0.6,1.3,1.7,2.8,1,-0.2,2.1,1
12298,8690,93,24.6,9.8,3.8,8.1,46.8,0.1,0.3,17.5,2.2,3.5,59.7,0.9,2.2,3.3,3.5,1,0.1,2.3,1
4361,8691,81,18.5,7.1,2.9,5.9,50.7,0.2,0.6,22.1,1.2,1.6,78.3,0.6,2.1,2.9,2.6,1.2,0.2,1.2,1
4214,8692,39,14.2,4,1.6,2.8,51.5,-0.4,-0.8,-21.4,1.1,1.6,73.8,1.1,2.1,3.1,0.7,0.5,0.4,0.8,0
3675,8693,74,13.3,3.7,1.2,3,42.2,0.9,2.3,36.4,0.6,0.6,100.1,0.2,1.2,1.3,2,0.6,-0.3,0.8,1
4798,8694,78,9.8,5,1.8,3.1,53.9,0.5,1.2,29.2,1.1,1.6,74.3,0.5,1.1,1.6,1.1,0.2,0.1,0.9,1
9765,8695,62,22.8,9.1,3.6,7.7,47.4,1.1,3.1,37.4,0.7,0.9,82.3,1.1,3,4.4,1.5,0.8,0.2,1.5,0
5266,8696,58,14.6,6.2,2.5,5.2,49.3,0.2,0.6,-0.2,1.3,2,67.8,0.8,1.8,2.7,2.1,0.4,0.1,1.4,1
10383,8697,69,18.2,7,2.6,6.9,36.4,0,0.2,22.5,1.8,2.6,65.7,0.4,1.2,1.6,3.9,0.9,0.1,1.8,1
657,8698,35,7.5,1.9,0.8,2.1,38.9,-0.1,0.1,24.1,0.2,0.5,53.9,0.6,0.9,1.6,0.4,0.3,0.1,0.2,0
12509,8699,33,8.2,2.3,0.9,2.1,44.9,-0.7,-1.8,-5.1,0.9,1.6,61.4,0.7,0.8,1.5,0.4,0.2,-0.1,1,0
13137,8700,62,21.6,10.7,3.6,7.6,49.1,0.2,0.8,24.3,3.3,3.5,91.8,0.7,2.5,3.3,2.2,0.6,0.2,1.9,1
9236,8701,79,27.8,8.9,3.4,7.9,44.9,0,0,4.3,2.1,2.9,77.2,2.9,5.4,8.3,1.1,0.5,0.4,1.4,1
9955,8702,61,14.6,5.2,2,4.5,45.3,0.1,0.6,18.5,0.9,1.4,78.7,0.4,1.1,1.5,1.2,0.3,0.2,1.1,1
13441,8703,50,24.8,7.3,2.6,6.9,37.7,0.7,2.1,18.3,1.5,2.4,61.5,0.4,2.3,2.7,3.2,0.8,0,1.6,0
10553,8704,59,24.8,11.8,4.3,10.5,42.3,0.9,2.6,35.2,1.9,2.7,80.4,0.7,1.8,2.7,2.8,0.6,0.2,2.3,1
9946,8705,94,15.8,5.5,2,4.9,41.3,0.2,0.9,46.8,1.3,1.7,80.7,0.4,0.8,1.1,5.1,0.9,-0.3,1.7,1
1901,8706,50,4.3,1,0.4,1,44,-0.5,-1.3,-6.7,0.1,0.3,62.4,0.3,0.3,0.6,0,0,-0.1,0.2,0
9960,8707,57,12.8,5.2,2.4,6.1,41.5,-0.3,-0.6,-4.7,0.6,0.9,64.2,0.7,2.2,3.1,0.1,0.2,0.1,0.6,0
446,8708,86,30.2,13.2,5.1,11.8,41.1,1,2.9,29.2,2.3,3.3,73.4,1.3,3.2,4.8,2.4,0.6,0.5,1.8,0
8611,8709,61,16.8,5.4,1.9,4.2,44.2,0.3,0.9,16.8,1.3,1.9,72.6,0.8,1.9,2.4,2.9,0.5,0.1,1.4,1
4623,8710,59,22.3,9.9,4,8.5,45.5,0.2,0.7,7.5,1.9,3.2,51,1.6,1.9,3.1,1.9,1.2,0.1,1.8,1
1572,8711,68,12.9,5.7,2.2,5.2,39.9,0.7,1.9,34.6,0.7,1.1,65.8,1,1.2,2.2,1,0.4,-0.1,0.6,1
7181,8712,69,14.7,6,2.2,5,41.7,-0.1,-0.2,18.9,1.7,2.8,68.3,0.8,2.6,3.3,1,0.6,0.5,1.6,1
9798,8713,98,29.4,10.8,3.7,8.2,47.5,0.5,1.4,41.4,2,2.9,76.4,1.2,4.2,5.1,2.6,0.6,0.4,1.4,1
13796,8714,48,17.6,5.1,2.2,6.2,35.2,0.5,1.8,53.4,0.3,0.5,70.1,0.4,1.9,2.2,2.3,0.7,0.1,1.2,1
42,8715,61,8,2.6,1,2.2,44.3,0,0.1,19.3,0.5,0.8,64.4,0.8,1.1,2,0.9,0.2,0,0.4,1
11138,8716,59,30.9,10.1,3.4,8.6,40,0.9,2.8,15.8,2.5,3.9,59.7,1.1,2.9,4.2,4.2,1.1,0.3,1.9,1
6931,8717,41,11.2,7,2.4,5.6,41.7,0.8,2,46.8,1.3,1.9,70.2,0.2,0.7,1,2.1,0.5,-0.4,1.5,1
12933,8718,55,13.9,5.1,2.2,5,42.1,-0.3,-0.7,0.7,1.1,1.6,71.2,0.6,1.5,2,4.3,0.7,0.2,1.8,1
7051,8719,66,24.5,9.8,3.6,7.5,46.5,0.5,1.3,24.2,2.1,2.9,77.5,1.4,3.1,4.5,1.9,0.5,0.3,1.8,1
7133,8720,70,9,3.8,1.3,3.3,43.4,0.1,0.3,-8.2,1.1,1.5,74.3,0.7,0.8,1.6,0.3,0.3,0,0.7,1
11978,8721,63,11.7,4.6,1.7,4.2,42,-0.1,0.1,4.2,1.3,1.7,78.2,0.7,1.4,2.1,1.2,0.3,0,0.8,1
7544,8722,28,7.9,4.3,1.7,5.3,31.2,0.2,1,37.4,0.7,0.9,70.7,0.2,0.6,0.8,1.7,0.3,-0.4,0.6,0
8420,8723,50,4.7,1.6,0.6,1.8,33.8,-0.2,-0.2,7.6,0.5,0.5,86.1,0.3,0.3,0.5,0.3,0.1,-0.1,0.3,1
8762,8724,73,34.6,19.8,8,17.2,44.8,0.6,1.9,44.8,2.9,4.2,72.5,1.8,4,5.9,2.9,0.8,0.7,3.1,1
7827,8725,70,20.6,8,3,7.9,37.3,0.4,1.4,5.5,1.7,2.6,66.1,0.8,1.8,2.5,1,0.8,0.2,1.6,1
4989,8726,55,7.8,2.3,0.9,2.1,44.7,0.4,1.1,12.3,0.3,0.4,76.7,0.5,0.6,1.1,0.4,0.3,-0.3,0.4,1
10821,8727,92,35,17.6,7,12.9,57.5,0.2,0.5,27.6,3.3,4.3,78.6,1.9,4.3,6.3,0.9,1,0.4,1.7,1
8404,8728,46,16.5,6.1,2.4,5,48.2,0.4,1,44.1,1,1.5,65.8,0.9,1.5,2.4,1.1,0.5,0.1,0.5,1
573,8729,66,23.2,8.1,3.3,8.2,39.9,0.2,0.9,18.1,1.4,1.9,81,1,3.2,4.2,1.9,0.9,0.4,1.1,1
6331,8730,71,23.9,11.2,4.3,9.1,48.8,0.9,2.6,16.9,1.1,2,54.9,1.3,3.9,5.4,0.5,0.9,0.7,1.2,1
410,8731,66,12.9,4.3,1.7,3.7,46.6,0.2,0.8,20.5,0.5,0.8,67.6,1.5,2.5,3.9,0.9,0.7,0.2,1,1
10044,8732,64,14,5.2,1.9,3.7,50.4,-0.1,-0.2,17.2,0.9,1.4,72.6,1.8,2,3.7,0.2,0.3,0.5,0.7,1
2657,8733,41,10.9,4.5,1.8,4.3,43.2,-0.1,0.3,21.2,0.6,1,58,1.2,2.1,3.3,0.2,0.1,0.3,0.9,1
9777,8734,64,27.9,6.8,2.6,6.2,40.8,0,0,21.4,1.1,1.6,72.5,1.1,3.3,4.3,2.8,0.7,0.3,1.3,1
5589,8735,48,10,3.4,1.3,3.3,39.7,0.4,1,19.8,0.5,0.9,58.9,0.8,1,1.9,0.4,0.6,0.3,0.9,1
8767,8736,47,12.9,5.7,2,3.9,51.5,0.3,0.9,35.1,1.3,2.5,60,1,1.6,2.6,0.2,0.2,0.2,0.9,1
7705,8737,107,43.4,14.8,5.2,11.7,45.4,0.9,2.7,46.8,3.1,4.6,69.4,2.8,4.9,7.6,3.9,1.5,0.4,2.4,1
3963,8738,44,11.3,2.7,1,2.2,47.9,0,-0.1,16.1,0.4,0.8,52.2,0.4,1.4,1.9,1.4,0.4,0,0.8,1
5970,8739,79,28.3,11.1,4.6,8.9,50,0.1,0.3,11.2,1.8,2.4,71.2,2.1,4.2,6.2,3.4,0.7,0.3,2.6,1
6328,8740,64,10.9,3.2,1.3,2.9,43.9,0.1,0.2,20.9,0.6,0.9,75.8,1,1.3,2.6,0.2,0.2,-0.2,0.2,1
13091,8741,87,35.3,15.7,5.9,14,42.6,0.6,2.2,37.8,2.2,2.7,82.9,0.4,1.9,2.5,5.4,1.2,-0.2,1.7,1
12615,8742,63,14.9,4.4,1.8,4,43.9,0.2,0.3,37,0.6,1.1,59,0.8,2.4,3.1,1.7,0.3,0.1,1.5,1
11567,8743,60,16.3,8,3.1,6.3,49.3,0.4,1.4,3.2,1.5,1.7,88.4,1,1.2,2.3,0.7,0.4,-0.2,0.8,1
10832,8744,48,11.5,5.9,2.2,4.3,48.7,-0.1,0.4,12.9,1.5,2.3,62.9,1.3,1.5,2.9,0.7,0.7,0.1,1,1
5238,8745,88,33.3,13.2,5.2,13,38.8,0.4,1.2,47.8,1.8,2.2,84.2,1.5,4.4,5.7,2.5,0.8,0.5,1.9,1
7405,8746,90,26.4,12.5,4.8,11.2,45.8,0.6,2,45.8,1.8,2,92.6,0.7,2.2,3,2,0.6,0.2,1.1,1
5703,8747,110,51.7,18.2,7.3,14.3,50.5,0.3,0.9,9.1,3.9,5.3,75.5,3.2,9.6,12.6,3.6,1.8,0.5,2.8,1
641,8748,48,19.6,10.1,3.6,7.6,48.7,0.8,2.3,40.9,1.8,2.1,86.4,1,3,3.8,1.1,0.7,0,1.5,1
11473,8749,73,10.6,4.9,1.7,4.6,35.6,0.5,1.3,23.2,0.8,1,79.9,0.1,0.6,0.7,3.5,0.3,-0.2,1.3,1
7752,8750,33,10.6,2.9,1,3.2,32.7,1,2.9,49.2,0.4,0.5,70.5,0.2,0.8,1.1,0.2,0.3,0.1,0.4,0
8263,8751,88,18.4,8.2,3.3,6.4,51.9,0.4,0.9,19.3,1.4,1.9,76.3,2.2,1.4,3.1,1.1,1.1,0.1,1.3,1
11443,8752,60,16.4,6.7,2.8,6.5,43.8,0,-0.1,31.1,1.2,1.6,77.8,0.9,1.7,2.7,1.3,0.6,0.4,1,1
8147,8753,63,14.4,7,3,5.4,52.4,0,0.2,-4.1,0.9,1.4,71.3,1.6,2,3.3,0.4,0.9,0.2,0.8,0
11890,8754,65,18.3,5,2.3,6.9,36.4,0.9,2.6,35.1,0.2,0.5,58.7,0.3,0.9,1.5,4.2,1.6,0.1,1.5,0
5837,8755,67,40.8,15.1,6.3,13.9,44,0.7,1.9,33.8,1.7,2.1,81,2.5,5.8,8,3.9,1.5,0.8,2.5,1
10845,8756,88,32.8,12.6,5.2,10.8,47.3,0.3,0.6,1.1,2.4,3.4,71.6,1.9,3.7,5.5,4.7,0.8,0.4,3.2,1
11481,8757,36,5.6,3.1,1.1,3,35.4,0.8,1.9,37.9,0.4,0.5,86.1,0.1,0.3,0.5,0.6,0.1,0,0.4,1
182,8758,90,28.6,8.9,3.3,7.4,42.5,0.7,1.8,31,1.7,2.1,81.2,0.9,3.3,4,2.3,0.7,0.3,1.9,1
966,8759,55,13.6,3.9,1.5,3.4,45.6,0.3,0.8,11.4,0.9,1.4,66.7,0.8,3.1,4.1,0.7,0.3,0.3,1.4,1
1445,8760,64,11,3.3,1.5,3.7,40.5,0.3,0.7,32.8,0.3,0.4,67,0.5,0.7,1.2,0.9,0.2,0.1,0.6,1
11822,8761,67,15.3,3.7,1.4,3.7,38.7,0.2,1,16.2,0.8,1.2,66.1,1,2.6,3.8,1.5,0.9,0.2,0.9,1
8924,8762,60,12.3,4.2,1.7,3.8,44.4,0.3,0.9,-2.4,0.5,0.7,72.9,0.4,1.3,1.8,1.1,0.4,0,0.9,0
7321,8763,72,33.8,16.5,6.1,12.2,49.3,0.3,0.9,9.5,3.9,5.2,72.5,3.6,5.7,9.5,1.3,0.9,0.6,2.6,1
5120,8764,72,22.5,13.1,4.6,10.6,44.6,0.4,1.6,18.8,3.9,4.6,103.2,1.2,2.2,3.3,1.7,0.7,0.4,1.8,1
4494,8765,49,5.9,1.3,0.6,1.3,43.5,-0.3,-0.7,-5.2,0.1,0.2,54,0.3,0.6,0.9,0.2,0,-0.2,0.3,0
9129,8766,69,12.8,3.6,1.3,3.2,40.5,0.3,1.2,22,0.9,1,79.6,0.2,1.1,1.4,0.8,0.4,0.2,0.5,1
9451,8767,69,13,6.5,2.2,5.8,39.5,0.4,1.2,32,1.4,2,72.7,0.4,1.4,1.8,1.8,0.7,0.1,1.1,1
13493,8768,80,26.3,9.7,3.7,7.8,46.8,0.6,1.4,10.4,1.4,2.1,72.3,2.3,6.1,8.1,1.4,0.8,0.7,1.7,1
12938,8769,81,25.2,11.6,4.1,9.5,44.2,1.1,2.8,52,2.2,2.2,102.8,0.4,1.5,1.9,0.7,0.6,0.3,0.9,1
10641,8770,89,22.3,7.9,3.3,6.3,52.2,0.2,0.4,2.1,1.1,1.5,73.5,2.2,4.9,7.5,0.9,0.4,1.6,1.4,0
6441,8771,36,10.4,3.4,1.4,3.8,37.4,0.5,1.4,27.5,0.4,0.7,62.4,0.8,1.3,2,0.4,0.2,0.2,0.7,1
9778,8772,76,17.7,6.9,2.3,8,26,0.9,2.8,58.3,1.2,1.4,93.6,0.4,1.6,2,3.2,0.4,-0.6,1.4,0
12187,8773,40,10.7,3.5,1.3,3,43.4,0.1,0.2,-4.5,0.9,1.3,69.8,0.6,1.1,1.7,2.4,0.5,0,1.2,1
7424,8774,69,21,8.5,3.8,8.5,45.3,0.5,1.5,36.9,0.5,0.6,84.3,0.8,1.1,2.2,1.7,1.1,0.1,0.7,1
13510,8775,73,24.3,15.8,6.8,13.9,49.5,0.6,1.6,15.1,1.8,2.3,86.2,1.5,2.2,3.8,1.6,0.5,0,1.2,1
851,8776,64,17.6,8.1,3,6.2,49.9,0.5,1.5,26.3,1.2,1.5,79.2,0.8,2,3,2.3,0.7,0.1,1.5,1
6117,8777,68,15.8,7.9,3.1,7.7,38.2,0.3,1.1,24.8,1.3,1.8,78.7,0.5,1,1.6,1.5,0.8,0.1,1.1,1
4193,8778,65,13.8,4.8,1.6,3.8,43.6,0.9,2.4,45.6,1,1.2,77.3,0.1,0.9,0.8,2.9,0.4,-0.8,1.2,1
8849,8779,89,33.2,10.5,4.4,8.1,55.4,-0.1,0,-12.8,2.1,3.1,69.2,2.6,4.2,7.1,1.7,0.7,0.7,2,1
12045,8780,75,29.2,9.4,3.4,8.3,41.5,1,2.7,21.7,1.3,1.8,81,1.7,4.5,6.2,0.9,0.5,0.4,0.9,1
2512,8781,78,25.3,11.1,4.3,7.9,54.4,0.3,1,-9.8,2.4,3.6,64.6,2.5,4.6,7.2,0.2,0.7,3.3,1,1
7554,8782,56,25.9,10.2,4.4,10,43.9,0.4,1.5,10.8,1.1,1.2,82.2,1.1,3.5,4.8,1.5,0.8,0.4,1.2,1
9958,8783,53,17.3,7.3,3.3,5.9,54.4,0.2,0.3,17.5,0.7,1,68.8,0.5,1.3,1.6,3.4,1.1,0.1,1.9,1
2401,8784,70,32.9,9.8,4.4,7.9,56,0.4,1.1,20.8,1.2,1.8,61.9,1.7,3.8,5.4,2.4,1,1,2,0
9081,8785,72,25.9,8.7,3,7,44.8,0.7,2.3,29.4,2.2,2.2,98.5,0.5,2.9,3.6,2.5,0.7,0.2,1.4,1
6300,8786,64,22,10.5,3.8,8.9,43,1,2.9,43.3,1.7,2.2,72.1,1,2.1,3.4,0.8,0.5,0.2,0.9,1
9080,8787,65,36,14.8,6.3,13.1,51,0,0.5,0.4,2.4,3.3,69,1.7,4.8,6.4,5.7,1.3,0.4,3.8,1
7239,8788,78,31.6,14.1,5.4,11,51,0.7,2.1,22.3,2.2,2.6,88.2,1.3,3.4,4.3,2.7,0.9,0.3,1.5,1
1735,8789,86,17.8,6.1,2.3,5.4,43.3,0.4,1.5,1.1,1.1,1.4,76.6,0.7,1.2,1.8,2.3,1,0.3,1.8,1
6093,8790,39,16.9,4.3,1.7,4.4,39.7,-0.2,-0.1,9.9,1.2,1.7,67.4,1.3,2.2,3.4,2,0.7,0.1,1.1,0
6510,8791,79,25.2,12.7,5.3,10.4,53.3,0,0,14.2,2.1,3.2,72.2,2.9,2.5,5.2,1.7,0.4,0.3,2.1,1
8462,8792,83,29,9.3,3.4,7.7,40.9,0.4,1.2,11.3,2.4,3.7,65.3,1.3,3.8,5.3,4.1,1.5,0.3,2.5,1
3615,8793,65,10.8,2.4,0.9,2.1,42.2,-0.2,-0.6,8.2,0.6,1.1,52.6,0.9,2.4,3.1,0.4,0.6,0.5,0.5,1
13368,8794,69,18.2,7.5,3.3,7.3,43.9,0.3,0.8,34,0.8,1.1,70.2,0.7,2.3,2.9,1.6,0.6,0,1.7,1
